time	sap_flux	sap_flux_err	pdcsap_flux	pdcsap_flux_err
1794.5812823023477	15477896.0	418.21872	15784229.0	423.48932
1794.5826712148648	15474505.0	418.1536	15780893.0	423.42337
1794.5840601273815	15466816.0	418.04532	15772070.0	423.31375
1794.585449039899	15474132.0	418.15012	15785658.0	423.41986
1794.5868379519518	15476723.0	418.18692	15799239.0	423.45715
1794.5882268644693	15479296.0	418.22592	15792089.0	423.49664
1794.589615776986	15482585.0	418.261	15799930.0	423.5321
1794.591004689503	15462342.0	417.9954	15770735.0	423.26318
1794.5923936020206	15492004.0	418.39532	15822840.0	423.6682
1794.5937825140734	15470162.0	418.11206	15780680.0	423.38135
1794.595171426591	15473228.0	418.14917	15785692.0	423.4189
1794.5965603391076	15486799.0	418.3416	15807371.0	423.61377
1794.5979492516246	15483965.0	418.2835	15806185.0	423.55493
1794.5993381641422	15498762.0	418.5049	15819038.0	423.77914
1794.600727076194	15490412.0	418.3922	15819286.0	423.66504
1794.6021159887116	15485143.0	418.29764	15808663.0	423.56927
1794.6035049012291	15473086.0	418.13647	15793933.0	423.40607
1794.6048938137462	15486448.0	418.31265	15818489.0	423.58444
1794.606282725798	15514044.0	418.6887	15850947.0	423.9652
1794.6076716383157	15488524.0	418.3634	15811215.0	423.63586
1794.6090605508323	15497024.0	418.46222	15822211.0	423.7359
1794.6104494628844	15484882.0	418.289	15807069.0	423.56052
1794.6118383754022	15484225.0	418.28723	15812958.0	423.55872
1794.6132272879197	15513612.0	418.679	15850848.0	423.95538
1794.6146161999716	15504194.0	418.55765	15851821.0	423.83252
1794.6160051124882	15488589.0	418.34128	15820040.0	423.61346
1794.6173940250058	15505613.0	418.57736	15846412.0	423.8525
1794.6187829370579	15511081.0	418.64966	15845199.0	423.9257
1794.6201718495756	15490711.0	418.37265	15827727.0	423.64523
1794.6215607620932	15512085.0	418.66287	15841758.0	423.9391
1794.6229496741441	15504271.0	418.55386	15842079.0	423.8287
1794.6243385866612	15485141.0	418.28775	15810508.0	423.55923
1794.625727498713	15501103.0	418.51093	15839828.0	423.78522
1794.6271164112313	15495355.0	418.47375	15845041.0	423.74762
1794.628505323749	15512199.0	418.65826	15862509.0	423.93442
1794.6298942358	15489686.0	418.38004	15820684.0	423.6527
1794.6312831483172	15500338.0	418.50116	15842945.0	423.77536
1794.632672060369	15505569.0	418.57303	15846858.0	423.8481
1794.634060972887	15496645.0	418.47708	15833521.0	423.75098
1794.635449884939	15503055.0	418.54092	15849706.0	423.81558
1794.636838797456	15511562.0	418.67737	15860514.0	423.95377
1794.6382277095074	15510765.0	418.63986	15858912.0	423.91574
1794.639616622024	15497806.0	418.46826	15847576.0	423.742
1794.6410055340768	15501867.0	418.5317	15841748.0	423.80627
1794.6423944465948	15503172.0	418.53653	15867881.0	423.81116
1794.6437833586463	15505776.0	418.57327	15852082.0	423.84836
1794.645172271163	15507564.0	418.5995	15860804.0	423.8749
1794.6465611832143	15518133.0	418.73752	15875265.0	424.01465
1794.6479500957319	15524485.0	418.82144	15884676.0	424.09964
1794.6493390077846	15499234.0	418.48215	15854042.0	423.75607
1794.6507279203022	15512268.0	418.65503	15870532.0	423.93112
1794.6521168323532	15527667.0	418.86768	15887296.0	424.14645
1794.6535057444046	15503770.0	418.54837	15858777.0	423.82312
1794.6548946569221	15510976.0	418.6468	15875806.0	423.92282
1794.656283568975	15511618.0	418.66138	15874791.0	423.9376
1794.6576724814925	15520523.0	418.76862	15891181.0	424.04617
1794.6590613935434	15521131.0	418.7968	15883880.0	424.07474
1794.6604503055948	15534671.0	418.9802	15914269.0	424.26044
1794.6618392181124	15507057.0	418.6008	15869332.0	423.87625
1794.6632281301643	15533985.0	418.95685	15910465.0	424.2368
1794.6646170422162	15505872.0	418.5741	15873756.0	423.84918
1794.6660059547337	15513972.0	418.68152	15888096.0	423.95798
1794.6673948667851	15512665.0	418.6644	15882019.0	423.9406
1794.6687837793027	15525727.0	418.8373	15915728.0	424.11572
1794.6701726913545	15530568.0	418.9292	15919033.0	424.20877
1794.6715616034055	15527790.0	418.87265	15913848.0	424.15152
1794.6729505154576	15512583.0	418.67816	15890259.0	423.95456
1794.6743394279754	15536687.0	418.99164	15923492.0	424.27197
1794.6757283400273	15526780.0	418.86298	15930073.0	424.14172
1794.6771172520791	15520859.0	418.79056	15911440.0	424.0684
1794.6785061645958	15529197.0	418.9052	15920073.0	424.18448
1794.6798950766477	15530241.0	418.91986	15930354.0	424.1993
1794.6812839886995	15556288.0	419.24634	15973918.0	424.52988
1794.6826729007516	15511129.0	418.64355	15894054.0	423.91953
1794.6840618132694	15546469.0	419.12003	15945340.0	424.402
1794.6854507253204	15533139.0	418.95743	15924090.0	424.23737
1794.6868396373718	15515972.0	418.71124	15912354.0	423.98804
1794.6882285494237	15539498.0	419.02713	15937189.0	424.30795
1794.689617461476	15509261.0	418.6336	15907530.0	423.90945
1794.6910063739936	15537009.0	418.9914	15937296.0	424.27173
1794.692395286045	15513418.0	418.683	15902885.0	423.95947
1794.6937841980964	15541440.0	419.05484	15942147.0	424.336
1794.6951731101474	15538337.0	419.0234	15932753.0	424.30417
1794.6965620222002	15526485.0	418.85654	15927507.0	424.1352
1794.6979509342525	15527822.0	418.8673	15933391.0	424.1461
1794.699339846304	15552807.0	419.20367	15970994.0	424.4867
1794.7007287588208	15527026.0	418.86203	15933247.0	424.14078
1794.702117670873	15544230.0	419.10007	15947514.0	424.3818
1794.7035065829252	15543156.0	419.0721	15940070.0	424.3535
1794.704895494977	15529946.0	418.90067	15925116.0	424.17987
1794.7062844070285	15524754.0	418.82645	15917947.0	424.10474
1794.7076733190795	15525339.0	418.8433	15916548.0	424.1218
1794.7090622311314	15530978.0	418.93497	15921595.0	424.2146
1794.7104511431835	15530875.0	418.9128	15920917.0	424.19217
1794.7118400552356	15543535.0	419.0816	15945491.0	424.3631
1794.7132289672875	15545301.0	419.10043	15944758.0	424.38217
1794.7146178793384	15538797.0	419.0128	15933793.0	424.29343
1794.7160067913903	15567950.0	419.40277	15985087.0	424.6883
1794.7173957034422	15552283.0	419.19397	15976551.0	424.47687
1794.7187846154943	15517807.0	418.73993	15907250.0	424.01712
1794.7201735275464	15539573.0	419.0303	15935449.0	424.31116
1794.7215624395974	15535789.0	418.99036	15937716.0	424.2707
1794.7229513516493	15531211.0	418.91534	15919748.0	424.19473
1794.7243402637012	15558154.0	419.2792	15966537.0	424.56323
1794.7257291757526	15520687.0	418.78	15914785.0	424.05768
1794.7271180878045	15556370.0	419.25223	15963702.0	424.53586
1794.7285069998563	15541309.0	419.06122	15964271.0	424.34247
1794.7298959119082	15546898.0	419.13272	15955834.0	424.4149
1794.73128482396	15556327.0	419.25775	15969550.0	424.54147
1794.7326737360115	15548127.0	419.14374	15951041.0	424.42603
1794.7340626480625	15526466.0	418.85587	15919150.0	424.13452
1794.7354515601144	15541125.0	419.0579	15939775.0	424.33908
1794.7368404721672	15539535.0	419.0255	15937763.0	424.3063
1794.738229384219	15548290.0	419.14362	15947675.0	424.4259
1794.7396182962705	15560624.0	419.3118	15953422.0	424.59622
1794.7410072078558	15538890.0	419.0206	15937907.0	424.30133
1794.7423961199077	15572327.0	419.46527	15993406.0	424.75162
1794.7437850319604	15553531.0	419.22937	15947953.0	424.5127
1794.7451739440123	15540614.0	419.04816	15929115.0	424.32922
1794.7465628560635	15541244.0	419.04263	15946699.0	424.32364
1794.7479517681147	15544805.0	419.09592	15940747.0	424.37756
1794.7493406801661	15545991.0	419.1199	15945053.0	424.4019
1794.7507295917528	15554058.0	419.21826	15951081.0	424.5015
1794.7521185038056	15546283.0	419.11194	15949084.0	424.3938
1794.7535074158566	15551087.0	419.1813	15941314.0	424.46408
1794.754896327908	15531166.0	418.9166	15916436.0	424.19598
1794.7562852399592	15563861.0	419.35345	15955867.0	424.63834
1794.7576741515456	15544140.0	419.08548	15932782.0	424.367
1794.759063063598	15524221.0	418.8255	15910352.0	424.10376
1794.7604519756499	15586912.0	419.64883	15996944.0	424.9375
1794.7618408877013	15553028.0	419.21317	15956187.0	424.4963
1794.7632297992866	15535760.0	418.98172	15920436.0	424.26193
1794.7646187113387	15531522.0	418.92236	15916914.0	424.20184
1794.7660076233913	15561219.0	419.3345	15962587.0	424.61917
1794.7673965349775	15549740.0	419.17392	15944811.0	424.45657
1794.768785447029	15570128.0	419.43015	15985529.0	424.71603
1794.7701743590799	15547446.0	419.15225	15931127.0	424.43466
1794.7715632711318	15560525.0	419.32123	15946567.0	424.6057
1794.772952182718	15581170.0	419.58936	15981743.0	424.87726
1794.77434109477	15551669.0	419.18582	15940408.0	424.46866
1794.7757300068222	15533456.0	418.94724	15934419.0	424.22705
1794.7771189184075	15557111.0	419.27155	15953104.0	424.55542
1794.7785078304594	15548432.0	419.14255	15947725.0	424.42484
1794.7798967420456	15548854.0	419.15033	15947422.0	424.43268
1794.7812856540975	15558510.0	419.28186	15957640.0	424.56586
1794.7826745661496	15537834.0	419.00198	15927855.0	424.2825
1794.7840634777351	15572030.0	419.45407	15975561.0	424.74023
1794.785452389787	15576927.0	419.52844	15979557.0	424.81558
1794.7868413018389	15547918.0	419.147	15943659.0	424.42932
1794.7882302134246	15552376.0	419.21918	15953704.0	424.50238
1794.7896191254765	15550730.0	419.17545	15951242.0	424.45813
1794.7910080370627	15548641.0	419.1509	15940400.0	424.43326
1794.7923969491146	15552170.0	419.20035	15952857.0	424.4833
1794.7937858607008	15570989.0	419.4559	15979587.0	424.74213
1794.7951747727523	15572180.0	419.46283	15984708.0	424.7491
1794.7965636843376	15562824.0	419.33447	15977751.0	424.6191
1794.7979525963895	15571736.0	419.46133	15981945.0	424.7476
1794.7993415079766	15534510.0	418.96838	15940770.0	424.2484
1794.8007304200285	15562691.0	419.33157	15973681.0	424.61624
1794.802119331614	15564931.0	419.365	15999284.0	424.65005
1794.8035082436652	15580105.0	419.56232	15995547.0	424.84985
1794.8048971552514	15548747.0	419.14548	15957395.0	424.4278
1794.8062860673042	15560949.0	419.31152	15974385.0	424.5959
1794.8076749788904	15545376.0	419.11374	15952121.0	424.39566
1794.8090638909414	15561969.0	419.32147	15979200.0	424.60596
1794.8104528025272	15555682.0	419.2513	15973972.0	424.53494
1794.8118417145786	15554292.0	419.22818	15968330.0	424.5115
1794.8132306261653	15544948.0	419.11417	15964985.0	424.39606
1794.814619538218	15576302.0	419.5163	16002777.0	424.80325
1794.8160084498033	15565216.0	419.37494	15986974.0	424.66013
1794.817397361389	15548843.0	419.15784	15965285.0	424.44028
1794.81878627344	15563316.0	419.36517	15992991.0	424.65024
1794.8201751850272	15548976.0	419.14594	15969042.0	424.42825
1794.8215640966143	15570935.0	419.45468	16000131.0	424.74084
1794.8229530086653	15560571.0	419.31583	16008641.0	424.60028
1794.824341920251	15557838.0	419.26935	15989103.0	424.55322
1794.825730832302	15555094.0	419.24164	15984199.0	424.52515
1794.8271197438883	15567549.0	419.40277	16007429.0	424.6883
1794.8285086554754	15581669.0	419.58743	16029355.0	424.8753
1794.8298975675273	15567980.0	419.40787	16017803.0	424.69348
1794.831286479113	15587710.0	419.66663	16042372.0	424.95547
1794.8326753906983	15566708.0	419.3875	16034299.0	424.67288
1794.8340643022846	15568259.0	419.41544	16017314.0	424.7011
1794.8354532143364	15562396.0	419.33038	16013314.0	424.61502
1794.8368421259227	15563945.0	419.36423	16005669.0	424.6493
1794.838231037509	15570178.0	419.43286	16022155.0	424.71878
1794.8396199495603	15560133.0	419.31436	16017201.0	424.5988
1794.8410088611465	15576334.0	419.51416	16035653.0	424.80112
1794.8423977727327	15565733.0	419.36743	16038624.0	424.65253
1794.843786684319	15581309.0	419.58163	16063387.0	424.86942
1794.8451755963708	15582144.0	419.60623	16047394.0	424.89432
1794.8465645079566	15585600.0	419.63818	16058141.0	424.92673
1794.8479534195428	15553185.0	419.20535	16010846.0	424.4884
1794.849342331129	15568500.0	419.41974	16037329.0	424.7055
1794.8507312427148	15546108.0	419.10913	16013890.0	424.39096
1794.8521201547667	15571421.0	419.45645	16024843.0	424.74268
1794.853509066353	15593855.0	419.75015	16081349.0	425.04007
1794.8548979779391	15586498.0	419.6548	16061494.0	424.9435
1794.8562868895253	15611914.0	419.98886	16115251.0	425.2818
1794.857675801111	15562959.0	419.33627	16039007.0	424.62097
1794.8590647126973	15589879.0	419.6987	16073849.0	424.98795
1794.8604536242835	15564113.0	419.3512	16060721.0	424.63608
1794.8618425363354	15574742.0	419.50223	16040463.0	424.78903
1794.8632314479216	15567424.0	419.38998	16042117.0	424.67535
1794.864620359507	15570012.0	419.44257	16044249.0	424.7286
1794.8660092710927	15595445.0	419.768	16065115.0	425.0581
1794.867398182679	15559821.0	419.29153	16037729.0	424.57568
1794.868787094266	15599628.0	419.8291	16085360.0	425.12003
1794.8701760058523	15581219.0	419.5944	16068879.0	424.88232
1794.8715649174376	15579314.0	419.56122	16052599.0	424.84875
1794.8729538290233	15566331.0	419.40274	16030621.0	424.68826
1794.8743427406087	15594721.0	419.76047	16067522.0	425.0505
1794.8757316521958	15568070.0	419.41827	16041399.0	424.70398
1794.877120563783	15592448.0	419.73355	16088435.0	425.02325
1794.8785094753682	15573577.0	419.48587	16040026.0	424.77246
1794.879898386954	15569671.0	419.46243	16042490.0	424.74875
1794.8812872985393	15577476.0	419.53976	16042331.0	424.827
1794.8826762101264	15585436.0	419.63718	16073421.0	424.92566
1794.8840651217133	15558174.0	419.2691	16022308.0	424.55295
1794.8854540332989	15584206.0	419.62976	16048858.0	424.91818
1794.8868429448846	15600210.0	419.8396	16080287.0	425.1306
1794.88823185647	15576267.0	419.54343	16041407.0	424.83075
1794.8896207680561	15574220.0	419.48422	16037782.0	424.77078
1794.8910096796433	15595560.0	419.77234	16069654.0	425.06256
1794.8923985912295	15576706.0	419.5225	16030221.0	424.80954
1794.8937875028153	15581665.0	419.59775	16036384.0	424.88574
1794.8951764144006	15571904.0	419.4696	16036762.0	424.75598
1794.8965653259868	15575869.0	419.51797	16027339.0	424.80496
1794.897954237574	15558482.0	419.2794	15995837.0	424.5634
1794.8993431491601	15574034.0	419.49808	16016203.0	424.78482
1794.9007320607454	15566629.0	419.3907	16005243.0	424.6761
1794.9021209723312	15578195.0	419.54047	16018549.0	424.82776
1794.9035098834518	15592528.0	419.7441	16055293.0	425.03394
1794.904898795038	15590009.0	419.6973	16031321.0	424.98657
1794.9062877066242	15561476.0	419.3205	16003015.0	424.60498
1794.9076766182104	15593984.0	419.74387	16037679.0	425.0337
1794.9090655297962	15573040.0	419.4963	16007401.0	424.78302
1794.911843352503	15579135.0	419.5526	16016629.0	424.84003
1794.9132322640887	15576159.0	419.51004	15998291.0	424.7969
1794.914621175675	15581312.0	419.58585	15996799.0	424.8737
1794.9160100872612	15560148.0	419.2959	15967195.0	424.5801
1794.9173989988474	15576809.0	419.53033	15981267.0	424.8175
1794.918787909968	15591456.0	419.73175	16012234.0	425.02142
1794.9201768215532	15589480.0	419.67847	16007803.0	424.9675
1794.9215657331397	15602692.0	419.86862	16028008.0	425.16
1794.9229546447261	15592206.0	419.73605	16010063.0	425.02582
1794.9243435558467	15559471.0	419.28973	15975387.0	424.57385
1794.925732467433	15593701.0	419.74774	15998587.0	425.0376
1794.9271213790182	15578776.0	419.5487	15981976.0	424.8361
1794.928510290604	15585476.0	419.64514	15979861.0	424.93375
1794.9298992017245	15581207.0	419.584	15988179.0	424.87186
1794.9312881133117	15576784.0	419.5234	15965301.0	424.81046
1794.9326770248979	15571265.0	419.45062	15950201.0	424.73676
1794.9340659360175	15599246.0	419.8294	15987537.0	425.1203
1794.9354548476033	15583460.0	419.61102	15980501.0	424.89917
1794.9368437591895	15584366.0	419.61823	15968407.0	424.90646
1794.9382326703108	15589424.0	419.69778	15968822.0	424.98706
1794.9396215818972	15556976.0	419.25693	15929511.0	424.54065
1794.9410104934825	15578162.0	419.54227	15947480.0	424.82956
1794.9423994046026	15611041.0	419.98117	16002191.0	425.27402
1794.943788316188	15595720.0	419.77087	15963191.0	425.06104
1794.9548996070155	15573413.0	419.49442	15893997.0	424.78113
1794.9562885186008	15578171.0	419.55325	15901336.0	424.8407
1794.9576774301865	15564265.0	419.36163	15881772.0	424.64667
1794.959066341307	15579993.0	419.57135	15901095.0	424.859
1794.9604552528942	15564638.0	419.36392	15874611.0	424.649
1794.9618441640148	15575382.0	419.53043	15883017.0	424.8176
1794.9632330756	15574607.0	419.50165	15887658.0	424.78845
1794.9646219867202	15570722.0	419.45004	15874253.0	424.73618
1794.9660108983064	15573292.0	419.4914	15869557.0	424.77805
1794.967399809427	15574509.0	419.5035	15871386.0	424.7903
1794.9687887210132	15572653.0	419.48352	15870290.0	424.77008
1794.9701776321338	15572882.0	419.4798	15862987.0	424.7663
1794.9715665432539	15573445.0	419.4905	15867828.0	424.77716
1794.97295545484	15569655.0	419.43774	15862050.0	424.72372
1794.9743443659606	15574667.0	419.48953	15855098.0	424.77615
1794.9757332775469	15568206.0	419.4087	15848636.0	424.69427
1794.9771221886674	15574467.0	419.49902	15851934.0	424.78577
1794.9785111002532	15572205.0	419.45773	15857045.0	424.74393
1794.9799000113737	15570761.0	419.4571	15843927.0	424.74332
1794.9812889224943	15571499.0	419.46402	15843856.0	424.7503
1794.9826778340796	15568663.0	419.42566	15841530.0	424.71146
1794.9840667452004	15567319.0	419.4139	15836517.0	424.6996
1794.9854556563212	15580512.0	419.5903	15844233.0	424.8782
1794.9868445679074	15574968.0	419.49557	15844097.0	424.7823
1794.988233479028	15575888.0	419.51028	15845908.0	424.79718
1794.9896223901476	15581690.0	419.59155	15848004.0	424.87946
1794.9910113017334	15579332.0	419.56934	15847142.0	424.85696
1794.992400212854	15568536.0	419.42044	15837560.0	424.7062
1794.9937891239751	15576019.0	419.52118	15832213.0	424.80823
1794.9951780355616	15571418.0	419.45657	15833503.0	424.7428
1794.9965669466812	15583772.0	419.61868	15835896.0	424.90695
1794.9979558578013	15570506.0	419.453	15843290.0	424.73917
1794.9993447693876	15569052.0	419.4215	15826741.0	424.70728
1795.0007336805086	15573469.0	419.49075	15822078.0	424.7774
1795.0021225916291	15575592.0	419.5135	15821853.0	424.8004
1795.0035115027492	15582018.0	419.6139	15835888.0	424.9021
1795.004900414335	15577436.0	419.54385	15812694.0	424.8312
1795.0062893254546	15574754.0	419.50058	15817782.0	424.78735
1795.007678236576	15578675.0	419.5504	15813034.0	424.83783
1795.0090671476971	15581293.0	419.58136	15824874.0	424.86914
1795.010456059283	15568493.0	419.42178	15800741.0	424.70758
1795.0118449704028	15576051.0	419.5525	15804186.0	424.8399
1795.0132338815235	15578070.0	419.54916	15801686.0	424.83655
1795.0146227926446	15570824.0	419.4459	15794079.0	424.732
1795.0160117037651	15572221.0	419.47067	15793896.0	424.75705
1795.0174006148852	15577504.0	419.55835	15797172.0	424.84583
1795.0187895264705	15567675.0	419.4087	15799139.0	424.69427
1795.020178437591	15578663.0	419.56125	15797379.0	424.8488
1795.0215673487119	15571768.0	419.45908	15795005.0	424.74533
1795.0229562598327	15575869.0	419.51334	15791549.0	424.80026
1795.0243451709532	15578807.0	419.55814	15796401.0	424.8456
1795.0257340820729	15575207.0	419.52008	15790279.0	424.80707
1795.0271229931934	15579242.0	419.56815	15791308.0	424.85577
1795.028511904314	15573965.0	419.4824	15784603.0	424.76892
1795.0299008159004	15569657.0	419.43927	15782265.0	424.72528
1795.0312897270212	15571022.0	419.44495	15783417.0	424.731
1795.0326786381409	15577921.0	419.5417	15793775.0	424.82898
1795.0340675492614	15584069.0	419.62347	15798088.0	424.9118
1795.035456460382	15566388.0	419.38342	15767344.0	424.66867
1795.036845371502	15579619.0	419.56702	15781992.0	424.8546
1795.0382342826226	15575063.0	419.51514	15779040.0	424.8021
1795.0396231937432	15568182.0	419.4112	15770844.0	424.69684
1795.0410121048637	15583406.0	419.61188	15796273.0	424.9001
1795.0424010159843	15571607.0	419.45743	15771852.0	424.74365
1795.0437899271044	15577690.0	419.5567	15777714.0	424.84418
1795.045178838224	15580828.0	419.58163	15787401.0	424.86942
1795.0465677493446	15573337.0	419.47327	15773188.0	424.75967
1795.047956660466	15574308.0	419.48932	15768342.0	424.77597
1795.0493455715866	15574220.0	419.49088	15771737.0	424.77753
1795.0507344827067	15568322.0	419.41605	15761910.0	424.70172
1795.0521233938264	15570672.0	419.4458	15765632.0	424.7319
1795.053512304947	15585529.0	419.67206	15783690.0	424.961
1795.0549012160684	15579056.0	419.55286	15776401.0	424.84027
1795.056290127189	15577067.0	419.529	15768556.0	424.8161
1795.0576790383088	15581049.0	419.57996	15770908.0	424.86774
1795.0590679494287	15575644.0	419.51285	15765671.0	424.79974
1795.0604568600831	15578945.0	419.55634	15767803.0	424.84378
1795.0618457712042	15576985.0	419.5273	15765842.0	424.81442
1795.0632346823256	15571234.0	419.4522	15762945.0	424.7384
1795.0646235934453	15579805.0	419.56595	15768488.0	424.85352
1795.0660125045654	15579546.0	419.55414	15770809.0	424.84158
1795.0674014156853	15577681.0	419.5409	15766162.0	424.8282
1795.0687903268065	15573733.0	419.48145	15756661.0	424.76797
1795.070179237928	15573747.0	419.48608	15759063.0	424.77267
1795.071568148582	15575169.0	419.50427	15756904.0	424.79114
1795.072957059702	15574733.0	419.50165	15760186.0	424.78845
1795.0743459708217	15576444.0	419.53442	15760564.0	424.82162
1795.0757348819425	15583995.0	419.62842	15771207.0	424.9168
1795.0771237930637	15574949.0	419.5007	15762549.0	424.78748
1795.0785127037186	15583288.0	419.60828	15766334.0	424.8964
1795.0799016148387	15574509.0	419.4855	15754955.0	424.7721
1795.0812905259584	15579643.0	419.56375	15774381.0	424.85135
1795.082679437079	15576197.0	419.51962	15761227.0	424.8066
1795.0840683482004	15585499.0	419.65027	15786110.0	424.93893
1795.0854572588553	15572516.0	419.46906	15761242.0	424.75546
1795.0868461699754	15586838.0	419.68488	15771516.0	424.97397
1795.088235081095	15576912.0	419.53217	15767794.0	424.8193
1795.08962399175	15569706.0	419.45706	15748244.0	424.7433
1795.0910129028705	15589181.0	419.7081	15772335.0	424.9975
1795.092401813991	15580428.0	419.58032	15764521.0	424.8681
1795.0937907251118	15579370.0	419.55438	15761440.0	424.84186
1795.095179635766	15577473.0	419.52795	15753401.0	424.8151
1795.0965685468866	15582559.0	419.59616	15772151.0	424.88412
1795.0979574580072	15584026.0	419.61844	15762232.0	424.9067
1795.0993463686616	15582863.0	419.61227	15776638.0	424.90045
1795.1007352797822	15583192.0	419.6102	15762994.0	424.89835
1795.1021241909027	15578649.0	419.55246	15769968.0	424.83987
1795.1035131015576	15578132.0	419.54645	15775783.0	424.8338
1795.1049020126782	15584393.0	419.62823	15765692.0	424.91666
1795.1062909237983	15580209.0	419.57275	15756854.0	424.86047
1795.1076798344532	15590109.0	419.71625	15777308.0	425.00577
1795.1090687455737	15578167.0	419.5393	15771049.0	424.82654
1795.1104576562286	15594022.0	419.7595	15780172.0	425.04953
1795.1118465673492	15579263.0	419.55527	15761844.0	424.8427
1795.1132354780034	15588229.0	419.6772	15772264.0	424.96622
1795.1146243891233	15576318.0	419.52386	15756599.0	424.81094
1795.1160133002438	15582916.0	419.61066	15768869.0	424.8988
1795.1174022108996	15583875.0	419.62796	15772807.0	424.91632
1795.1187911220202	15583461.0	419.64252	15772651.0	424.93106
1795.1201800326742	15588404.0	419.68982	15771876.0	424.97894
1795.1215689437943	15586869.0	419.673	15776586.0	424.96194
1795.1229578544492	15591690.0	419.72467	15784652.0	425.01425
1795.1243467655706	15576861.0	419.5316	15765713.0	424.81876
1795.1257356762255	15596249.0	419.7997	15785772.0	425.09027
1795.1271245873452	15574866.0	419.51062	15762799.0	424.7975
1795.1285134979996	15581515.0	419.6013	15767204.0	424.8893
1795.1299024091193	15585871.0	419.64536	15774135.0	424.93396
1795.131291319775	15581899.0	419.5893	15769300.0	424.8772
1795.1326802308965	15587795.0	419.6782	15776089.0	424.9672
1795.1340691415505	15581405.0	419.58438	15773100.0	424.87222
1795.1354580526706	15597535.0	419.7987	15789297.0	425.08923
1795.1368469633246	15578065.0	419.55768	15767626.0	424.84518
1795.138235874446	15585527.0	419.6546	15779758.0	424.94333
1795.1396247851017	15580393.0	419.5809	15778769.0	424.86868
1795.1410136957559	15587716.0	419.67688	15788630.0	424.96585
1795.142402606876	15589020.0	419.68555	15783747.0	424.97464
1795.14379151753	15589701.0	419.70462	15789744.0	424.99396
1795.1451804286505	15581929.0	419.6002	15780710.0	424.8882
1795.1465693393063	15592684.0	419.73294	15795071.0	425.02264
1795.1479582499612	15590302.0	419.70334	15789084.0	424.99268
1795.149347161081	15584350.0	419.6222	15791550.0	424.91052
1795.1507360717353	15581409.0	419.5915	15792927.0	424.8794
1795.1521249823902	15585956.0	419.6556	15787801.0	424.94434
1795.1535138935117	15590139.0	419.70166	15792314.0	424.99097
1795.1549028041666	15573569.0	419.48788	15774473.0	424.7745
1795.1562917148206	15603341.0	419.8841	15818214.0	425.17572
1795.1576806259407	15593673.0	419.7539	15805284.0	425.04385
1795.1590695365956	15579332.0	419.57025	15790358.0	424.8579
1795.1604584472504	15586576.0	419.65512	15800873.0	424.94385
1795.1618473579053	15588966.0	419.68735	15796831.0	424.9765
1795.163236269026	15592978.0	419.74365	15813560.0	425.0335
1795.1646251796803	15590940.0	419.7176	15801840.0	425.0071
1795.1660140903352	15589572.0	419.69327	15806420.0	424.98245
1795.1674030014558	15585083.0	419.63614	15797760.0	424.92462
1795.1687919121102	15598154.0	419.82068	15816242.0	425.1115
1795.1701808227651	15585177.0	419.65115	15809597.0	424.93982
1795.17156973342	15589394.0	419.704	15808268.0	424.99335
1795.172958644075	15586253.0	419.65402	15805749.0	424.94272
1795.1743475551955	15584583.0	419.63007	15799305.0	424.91846
1795.1757364658495	15587208.0	419.66647	15804889.0	424.95532
1795.1771253765046	15592725.0	419.7324	15816729.0	425.02206
1795.1785142871597	15579740.0	419.5739	15800257.0	424.8616
1795.1799031978146	15597305.0	419.80798	15834081.0	425.09863
1795.1812921089352	15582512.0	419.6046	15805710.0	424.8927
1795.1826810195892	15600180.0	419.8665	15840716.0	425.15787
1795.1840699302436	15585937.0	419.64554	15811391.0	424.93414
1795.1854588408985	15586725.0	419.6591	15816030.0	424.94785
1795.1868477515543	15598368.0	419.81805	15832075.0	425.10883
1795.1882366622092	15588963.0	419.6952	15827242.0	424.98444
1795.1896255728632	15589253.0	419.6934	15828341.0	424.9826
1795.1910144839833	15588691.0	419.70343	15841087.0	424.99277
1795.1924033946382	15596867.0	419.8061	15843345.0	425.0967
1795.1937923052935	15582822.0	419.61908	15823193.0	424.90735
1795.1951812159487	15603483.0	419.89438	15848341.0	425.1861
1795.1965701266029	15589251.0	419.69055	15835472.0	424.97974
1795.1979590372573	15592369.0	419.72867	15855292.0	425.01828
1795.1993479479113	15605754.0	419.9117	15858427.0	425.20364
1795.200736858567	15593981.0	419.75616	15842842.0	425.04614
1795.2021257692224	15590211.0	419.71707	15837284.0	425.00656
1795.203514679877	15594269.0	419.75702	15842945.0	425.04703
1795.2049035905313	15594952.0	419.77634	15849411.0	425.0666
1795.2062925011853	15595317.0	419.77795	15867492.0	425.06818
1795.2076814118411	15588869.0	419.6876	15850125.0	424.97675
1795.2090703224965	15589869.0	419.71768	15846772.0	425.0072
1795.210459233151	15593017.0	419.75064	15843100.0	425.04056
1795.211848143805	15587662.0	419.66513	15838966.0	424.95398
1795.2132370544593	15587391.0	419.66907	15837733.0	424.95795
1795.2146259651142	15584009.0	419.62177	15843226.0	424.91006
1795.21601487577	15593694.0	419.75552	15851345.0	425.04553
1795.217403786425	15580246.0	419.5676	15839380.0	424.8552
1795.218792697079	15591764.0	419.7247	15858194.0	425.0143
1795.2201816077334	15588286.0	419.68927	15852578.0	424.97842
1795.2215705183883	15584105.0	419.62497	15843529.0	424.91333
